timestamp,scenario,id,name,lat,lng,zone,slope_deg,altitude_m,rainfall_mm_hr,river_level_m,soil_saturation,historical_incident_density,population_exposure,registered_population,tourist_population,elderly_fraction,children_fraction
2025-07-17T02:30:00,sensor_failure,midvalley_02,Bridge Market Colony,33.36,75.71,midvalley,18,2200,20.88,1.66,0.3043,6.1,0.56,2500,300,0.14,0.2
2025-07-17T02:30:00,sensor_failure,midvalley_03,River Bend Settlement,33.37,75.66,midvalley,25,2300,23.53,1.69,0.3359,7.3,0.22,900,200,0.11,0.19
2025-07-17T02:30:00,sensor_failure,midvalley_04,Pilgrim Rest Camp,33.35,75.73,midvalley,15,2100,23.45,1.61,0.3391,3.8,0.52,600,2000,0.06,0.1
2025-07-17T02:30:00,sensor_failure,downstream_01,Riverside Colony,33.31,75.77,downstream,10,1800,17.82,1.59,0.337,8.0,0.92,4200,400,0.15,0.25
2025-07-17T02:30:00,sensor_failure,downstream_02,Lower Falls Township,33.3,75.8,downstream,8,1700,15.19,1.56,0.336,6.5,1.15,5500,250,0.16,0.24
2025-07-17T02:30:00,sensor_failure,downstream_03,Delta Market Village,33.29,75.75,downstream,12,1850,,1.59,0.3423,5.0,0.63,3000,150,0.13,0.21
2025-07-17T02:30:00,sensor_failure,downstream_04,Flood Plain Hamlet,33.28,75.82,downstream,5,1600,16.54,1.49,0.3976,9.2,0.46,2200,100,0.18,0.23
2025-07-17T02:45:00,sensor_failure,upstream_01,Glacier View Station,33.45,75.6,upstream,38,3200,21.28,,0.235,2.1,0.05,200,50,0.08,0.15
2025-07-17T02:45:00,sensor_failure,upstream_02,Pine Ridge Outpost,33.43,75.63,upstream,35,3050,24.95,1.84,0.2534,3.0,0.09,350,100,0.1,0.18
2025-07-17T02:45:00,sensor_failure,upstream_03,Eagle Cliff Village,33.41,75.58,upstream,42,3400,23.41,1.88,0.21,4.5,0.03,120,30,0.12,0.2
2025-07-17T02:45:00,sensor_failure,upstream_04,Snowmelt Creek Base,33.44,75.65,upstream,30,2900,23.45,1.75,0.2381,1.8,0.072,280,80,0.09,0.16
2025-07-17T02:45:00,sensor_failure,midvalley_01,Valley Temple Town,33.38,75.68,midvalley,22,2400,18.1,1.64,0.2892,5.2,0.46,1800,500,0.12,0.22
2025-07-17T02:45:00,sensor_failure,midvalley_02,Bridge Market Colony,33.36,75.71,midvalley,18,2200,21.56,1.54,0.3046,6.1,0.56,2500,300,0.14,0.2
2025-07-17T02:45:00,sensor_failure,midvalley_03,River Bend Settlement,33.37,75.66,midvalley,25,2300,18.15,,0.2634,7.3,0.22,900,200,0.11,0.19
2025-07-17T02:45:00,sensor_failure,midvalley_04,Pilgrim Rest Camp,33.35,75.73,midvalley,15,2100,20.72,1.53,0.3397,3.8,0.52,600,2000,0.06,0.1
2025-07-17T02:45:00,sensor_failure,downstream_01,Riverside Colony,33.31,75.77,downstream,10,1800,15.02,1.54,0.3111,8.0,0.92,4200,400,0.15,0.25
2025-07-17T02:45:00,sensor_failure,downstream_02,Lower Falls Township,33.3,75.8,downstream,8,1700,11.26,1.57,0.313,6.5,1.15,5500,250,0.16,0.24
2025-07-17T02:45:00,sensor_failure,downstream_03,Delta Market Village,33.29,75.75,downstream,12,1850,,1.48,0.3533,5.0,0.63,3000,150,0.13,0.21
2025-07-17T02:45:00,sensor_failure,downstream_04,Flood Plain Hamlet,33.28,75.82,downstream,5,1600,11.56,1.4,0.3527,9.2,0.46,2200,100,0.18,0.23
2025-07-17T03:00:00,sensor_failure,upstream_01,Glacier View Station,33.45,75.6,upstream,38,3200,24.06,1.84,,2.1,0.05,200,50,0.08,0.15
2025-07-17T03:00:00,sensor_failure,upstream_02,Pine Ridge Outpost,33.43,75.63,upstream,35,3050,20.95,1.82,0.2652,3.0,0.09,350,100,0.1,0.18
2025-07-17T03:00:00,sensor_failure,upstream_03,Eagle Cliff Village,33.41,75.58,upstream,42,3400,24.19,1.95,,4.5,0.03,120,30,0.12,0.2
2025-07-17T03:00:00,sensor_failure,upstream_04,Snowmelt Creek Base,33.44,75.65,upstream,30,2900,21.64,1.74,0.2636,1.8,0.072,280,80,0.09,0.16
2025-07-17T03:00:00,sensor_failure,midvalley_01,Valley Temple Town,33.38,75.68,midvalley,22,2400,21.34,1.63,0.3129,5.2,0.46,1800,500,0.12,0.22
2025-07-17T03:00:00,sensor_failure,midvalley_02,Bridge Market Colony,33.36,75.71,midvalley,18,2200,21.08,1.56,0.3121,6.1,0.56,2500,300,0.14,0.2
2025-07-17T03:00:00,sensor_failure,midvalley_03,River Bend Settlement,33.37,75.66,midvalley,25,2300,,1.65,0.2946,7.3,0.22,900,200,0.11,0.19
2025-07-17T03:00:00,sensor_failure,midvalley_04,Pilgrim Rest Camp,33.35,75.73,midvalley,15,2100,20.79,1.5,,3.8,0.52,600,2000,0.06,0.1
2025-07-17T03:00:00,sensor_failure,downstream_01,Riverside Colony,33.31,75.77,downstream,10,1800,10.71,1.38,0.3055,8.0,0.92,4200,400,0.15,0.25
2025-07-17T03:00:00,sensor_failure,downstream_02,Lower Falls Township,33.3,75.8,downstream,8,1700,16.09,1.49,0.3287,6.5,1.15,5500,250,0.16,0.24
2025-07-17T03:00:00,sensor_failure,downstream_03,Delta Market Village,33.29,75.75,downstream,12,1850,13.4,1.52,0.2923,5.0,0.63,3000,150,0.13,0.21
2025-07-17T03:00:00,sensor_failure,downstream_04,Flood Plain Hamlet,33.28,75.82,downstream,5,1600,,1.44,0.3435,9.2,0.46,2200,100,0.18,0.23
2025-07-17T03:15:00,sensor_failure,upstream_01,Glacier View Station,33.45,75.6,upstream,38,3200,23.63,1.86,0.207,2.1,0.05,200,50,0.08,0.15
2025-07-17T03:15:00,sensor_failure,upstream_02,Pine Ridge Outpost,33.43,75.63,upstream,35,3050,,1.79,0.2802,3.0,0.09,350,100,0.1,0.18
2025-07-17T03:15:00,sensor_failure,upstream_03,Eagle Cliff Village,33.41,75.58,upstream,42,3400,24.86,2.0,0.1937,4.5,0.03,120,30,0.12,0.2
2025-07-17T03:15:00,sensor_failure,upstream_04,Snowmelt Creek Base,33.44,75.65,upstream,30,2900,26.03,,0.2667,1.8,0.072,280,80,0.09,0.16
2025-07-17T03:15:00,sensor_failure,midvalley_01,Valley Temple Town,33.38,75.68,midvalley,22,2400,22.06,1.77,0.3488,5.2,0.46,1800,500,0.12,0.22
2025-07-17T03:15:00,sensor_failure,midvalley_02,Bridge Market Colony,33.36,75.71,midvalley,18,2200,21.6,,0.3048,6.1,0.56,2500,300,0.14,0.2
2025-07-17T03:15:00,sensor_failure,midvalley_03,River Bend Settlement,33.37,75.66,midvalley,25,2300,20.24,1.71,,7.3,0.22,900,200,0.11,0.19
2025-07-17T03:15:00,sensor_failure,midvalley_04,Pilgrim Rest Camp,33.35,75.73,midvalley,15,2100,20.54,1.67,0.352,3.8,0.52,600,2000,0.06,0.1
2025-07-17T03:15:00,sensor_failure,downstream_01,Riverside Colony,33.31,75.77,downstream,10,1800,16.95,1.56,,8.0,0.92,4200,400,0.15,0.25
2025-07-17T03:15:00,sensor_failure,downstream_02,Lower Falls Township,33.3,75.8,downstream,8,1700,14.76,1.53,0.3585,6.5,1.15,5500,250,0.16,0.24
2025-07-17T03:15:00,sensor_failure,downstream_03,Delta Market Village,33.29,75.75,downstream,12,1850,16.8,1.49,0.3635,5.0,0.63,3000,150,0.13,0.21
2025-07-17T03:15:00,sensor_failure,downstream_04,Flood Plain Hamlet,33.28,75.82,downstream,5,1600,15.39,1.48,0.3676,9.2,0.46,2200,100,0.18,0.23
2025-07-17T03:30:00,sensor_failure,upstream_01,Glacier View Station,33.45,75.6,upstream,38,3200,26.55,2.06,0.2163,2.1,0.05,200,50,0.08,0.15
2025-07-17T03:30:00,sensor_failure,upstream_02,Pine Ridge Outpost,33.43,75.63,upstream,35,3050,25.87,1.93,0.2611,3.0,0.09,350,100,0.1,0.18
2025-07-17T03:30:00,sensor_failure,upstream_03,Eagle Cliff Village,33.41,75.58,upstream,42,3400,,2.08,0.2249,4.5,0.03,120,30,0.12,0.2
2025-07-17T03:30:00,sensor_failure,upstream_04,Snowmelt Creek Base,33.44,75.65,upstream,30,2900,27.24,1.95,0.2692,1.8,0.072,280,80,0.09,0.16
2025-07-17T03:30:00,sensor_failure,midvalley_01,Valley Temple Town,33.38,75.68,midvalley,22,2400,17.09,,0.3043,5.2,0.46,1800,500,0.12,0.22
2025-07-17T03:30:00,sensor_failure,midvalley_02,Bridge Market Colony,33.36,75.71,midvalley,18,2200,20.07,1.53,0.3529,6.1,0.56,2500,300,0.14,0.2
2025-07-17T03:30:00,sensor_failure,midvalley_03,River Bend Settlement,33.37,75.66,midvalley,25,2300,20.37,1.49,0.2985,7.3,0.22,900,200,0.11,0.19
2025-07-17T03:30:00,sensor_failure,midvalley_04,Pilgrim Rest Camp,33.35,75.73,midvalley,15,2100,20.57,1.39,0.3374,3.8,0.52,600,2000,0.06,0.1
2025-07-17T03:30:00,sensor_failure,downstream_01,Riverside Colony,33.31,75.77,downstream,10,1800,15.77,,0.3198,8.0,0.92,4200,400,0.15,0.25
2025-07-17T03:30:00,sensor_failure,downstream_02,Lower Falls Township,33.3,75.8,downstream,8,1700,12.41,1.5,0.3431,6.5,1.15,5500,250,0.16,0.24
2025-07-17T03:30:00,sensor_failure,downstream_03,Delta Market Village,33.29,75.75,downstream,12,1850,12.77,1.57,0.319,5.0,0.63,3000,150,0.13,0.21
2025-07-17T03:30:00,sensor_failure,downstream_04,Flood Plain Hamlet,33.28,75.82,downstream,5,1600,11.25,1.49,0.3337,9.2,0.46,2200,100,0.18,0.23
2025-07-17T03:45:00,sensor_failure,upstream_01,Glacier View Station,33.45,75.6,upstream,38,3200,19.26,1.69,0.2442,2.1,0.05,200,50,0.08,0.15
2025-07-17T03:45:00,sensor_failure,upstream_02,Pine Ridge Outpost,33.43,75.63,upstream,35,3050,16.99,1.59,0.2458,3.0,0.09,350,100,0.1,0.18
2025-07-17T03:45:00,sensor_failure,upstream_03,Eagle Cliff Village,33.41,75.58,upstream,42,3400,23.68,1.86,0.1903,4.5,0.03,120,30,0.12,0.2
2025-07-17T03:45:00,sensor_failure,upstream_04,Snowmelt Creek Base,33.44,75.65,upstream,30,2900,16.5,1.58,0.2385,1.8,0.072,280,80,0.09,0.16
2025-07-17T03:45:00,sensor_failure,midvalley_01,Valley Temple Town,33.38,75.68,midvalley,22,2400,14.31,1.55,0.2565,5.2,0.46,1800,500,0.12,0.22
2025-07-17T03:45:00,sensor_failure,midvalley_02,Bridge Market Colony,33.36,75.71,midvalley,18,2200,,1.6,0.299,6.1,0.56,2500,300,0.14,0.2
2025-07-17T03:45:00,sensor_failure,midvalley_03,River Bend Settlement,33.37,75.66,midvalley,25,2300,15.81,1.67,0.2602,7.3,0.22,900,200,0.11,0.19
2025-07-17T03:45:00,sensor_failure,midvalley_04,Pilgrim Rest Camp,33.35,75.73,midvalley,15,2100,17.55,1.5,0.3232,3.8,0.52,600,2000,0.06,0.1
2025-07-17T03:45:00,sensor_failure,downstream_01,Riverside Colony,33.31,75.77,downstream,10,1800,14.89,,0.3489,8.0,0.92,4200,400,0.15,0.25
2025-07-17T03:45:00,sensor_failure,downstream_02,Lower Falls Township,33.3,75.8,downstream,8,1700,17.27,1.43,0.377,6.5,1.15,5500,250,0.16,0.24
2025-07-17T03:45:00,sensor_failure,downstream_03,Delta Market Village,33.29,75.75,downstream,12,1850,11.43,,0.3372,5.0,0.63,3000,150,0.13,0.21
2025-07-17T03:45:00,sensor_failure,downstream_04,Flood Plain Hamlet,33.28,75.82,downstream,5,1600,17.47,1.5,0.374,9.2,0.46,2200,100,0.18,0.23
2025-07-17T06:00:00,upstream_storm,upstream_01,Glacier View Station,33.45,75.6,upstream,38,3200,8.46,0.91,0.1008,2.1,0.05,200,50,0.08,0.15
2025-07-17T06:00:00,upstream_storm,upstream_02,Pine Ridge Outpost,33.43,75.63,upstream,35,3050,4.85,0.78,0.0271,3.0,0.09,350,100,0.1,0.18
2025-07-17T06:00:00,upstream_storm,upstream_03,Eagle Cliff Village,33.41,75.58,upstream,42,3400,8.0,0.9,0.072,4.5,0.03,120,30,0.12,0.2
2025-07-17T06:00:00,upstream_storm,upstream_04,Snowmelt Creek Base,33.44,75.65,upstream,30,2900,12.57,1.0,0.1423,1.8,0.072,280,80,0.09,0.16
2025-07-17T06:00:00,upstream_storm,midvalley_01,Valley Temple Town,33.38,75.68,midvalley,22,2400,7.78,0.84,0.1548,5.2,0.46,1800,500,0.12,0.22
2025-07-17T06:00:00,upstream_storm,midvalley_02,Bridge Market Colony,33.36,75.71,midvalley,18,2200,4.67,0.71,0.1739,6.1,0.56,2500,300,0.14,0.2
2025-07-17T06:00:00,upstream_storm,midvalley_03,River Bend Settlement,33.37,75.66,midvalley,25,2300,4.86,0.7,0.1791,7.3,0.22,900,200,0.11,0.19
2025-07-17T06:00:00,upstream_storm,midvalley_04,Pilgrim Rest Camp,33.35,75.73,midvalley,15,2100,7.12,0.8,0.1803,3.8,0.52,600,2000,0.06,0.1
2025-07-17T06:00:00,upstream_storm,downstream_01,Riverside Colony,33.31,75.77,downstream,10,1800,2.43,0.76,0.2241,8.0,0.92,4200,400,0.15,0.25
2025-07-17T06:00:00,upstream_storm,downstream_02,Lower Falls Township,33.3,75.8,downstream,8,1700,3.3,0.66,0.2442,6.5,1.15,5500,250,0.16,0.24
2025-07-17T06:00:00,upstream_storm,downstream_03,Delta Market Village,33.29,75.75,downstream,12,1850,7.99,0.79,0.2577,5.0,0.63,3000,150,0.13,0.21
2025-07-17T06:00:00,upstream_storm,downstream_04,Flood Plain Hamlet,33.28,75.82,downstream,5,1600,1.94,0.65,0.2498,9.2,0.46,2200,100,0.18,0.23
2025-07-17T06:15:00,upstream_storm,upstream_01,Glacier View Station,33.45,75.6,upstream,38,3200,6.52,0.9,0.0619,2.1,0.05,200,50,0.08,0.15
2025-07-17T06:15:00,upstream_storm,upstream_02,Pine Ridge Outpost,33.43,75.63,upstream,35,3050,7.84,0.91,0.0697,3.0,0.09,350,100,0.1,0.18
2025-07-17T06:15:00,upstream_storm,upstream_03,Eagle Cliff Village,33.41,75.58,upstream,42,3400,8.18,1.0,0.058,4.5,0.03,120,30,0.12,0.2
2025-07-17T06:15:00,upstream_storm,upstream_04,Snowmelt Creek Base,33.44,75.65,upstream,30,2900,5.97,0.84,0.1145,1.8,0.072,280,80,0.09,0.16
2025-07-17T06:15:00,upstream_storm,midvalley_01,Valley Temple Town,33.38,75.68,midvalley,22,2400,6.16,0.79,0.1308,5.2,0.46,1800,500,0.12,0.22
2025-07-17T06:15:00,upstream_storm,midvalley_02,Bridge Market Colony,33.36,75.71,midvalley,18,2200,5.17,0.75,0.1927,6.1,0.56,2500,300,0.14,0.2
2025-07-17T06:15:00,upstream_storm,midvalley_03,River Bend Settlement,33.37,75.66,midvalley,25,2300,6.19,0.78,0.1226,7.3,0.22,900,200,0.11,0.19
2025-07-17T06:15:00,upstream_storm,midvalley_04,Pilgrim Rest Camp,33.35,75.73,midvalley,15,2100,7.94,0.81,0.1833,3.8,0.52,600,2000,0.06,0.1
2025-07-17T06:15:00,upstream_storm,downstream_01,Riverside Colony,33.31,75.77,downstream,10,1800,2.33,0.65,0.1833,8.0,0.92,4200,400,0.15,0.25
2025-07-17T06:15:00,upstream_storm,downstream_02,Lower Falls Township,33.3,75.8,downstream,8,1700,4.55,0.68,0.2635,6.5,1.15,5500,250,0.16,0.24
2025-07-17T06:15:00,upstream_storm,downstream_03,Delta Market Village,33.29,75.75,downstream,12,1850,4.1,0.73,0.1773,5.0,0.63,3000,150,0.13,0.21
2025-07-17T06:15:00,upstream_storm,downstream_04,Flood Plain Hamlet,33.28,75.82,downstream,5,1600,5.0,0.77,0.2698,9.2,0.46,2200,100,0.18,0.23
2025-07-17T06:30:00,upstream_storm,upstream_01,Glacier View Station,33.45,75.6,upstream,38,3200,5.9,0.81,0.0818,2.1,0.05,200,50,0.08,0.15
2025-07-17T06:30:00,upstream_storm,upstream_02,Pine Ridge Outpost,33.43,75.63,upstream,35,3050,8.75,0.9,0.1178,3.0,0.09,350,100,0.1,0.18
2025-07-17T06:30:00,upstream_storm,upstream_03,Eagle Cliff Village,33.41,75.58,upstream,42,3400,3.92,0.78,0.0784,4.5,0.03,120,30,0.12,0.2
2025-07-17T06:30:00,upstream_storm,upstream_04,Snowmelt Creek Base,33.44,75.65,upstream,30,2900,6.2,0.81,0.1295,1.8,0.072,280,80,0.09,0.16
2025-07-17T06:30:00,upstream_storm,midvalley_01,Valley Temple Town,33.38,75.68,midvalley,22,2400,8.34,0.83,0.1264,5.2,0.46,1800,500,0.12,0.22
2025-07-17T06:30:00,upstream_storm,midvalley_02,Bridge Market Colony,33.36,75.71,midvalley,18,2200,8.9,0.94,0.198,6.1,0.56,2500,300,0.14,0.2
2025-07-17T06:30:00,upstream_storm,midvalley_03,River Bend Settlement,33.37,75.66,midvalley,25,2300,3.26,0.75,0.1562,7.3,0.22,900,200,0.11,0.19
2025-07-17T06:30:00,upstream_storm,midvalley_04,Pilgrim Rest Camp,33.35,75.73,midvalley,15,2100,2.34,0.66,0.1761,3.8,0.52,600,2000,0.06,0.1
2025-07-17T06:30:00,upstream_storm,downstream_01,Riverside Colony,33.31,75.77,downstream,10,1800,0.75,0.66,0.1968,8.0,0.92,4200,400,0.15,0.25
2025-07-17T06:30:00,upstream_storm,downstream_02,Lower Falls Township,33.3,75.8,downstream,8,1700,3.21,0.69,0.2245,6.5,1.15,5500,250,0.16,0.24
2025-07-17T06:30:00,upstream_storm,downstream_03,Delta Market Village,33.29,75.75,downstream,12,1850,3.97,0.73,0.1878,5.0,0.63,3000,150,0.13,0.21
2025-07-17T06:30:00,upstream_storm,downstream_04,Flood Plain Hamlet,33.28,75.82,downstream,5,1600,0.82,0.69,0.2276,9.2,0.46,2200,100,0.18,0.23
2025-07-17T06:45:00,upstream_storm,upstream_01,Glacier View Station,33.45,75.6,upstream,38,3200,3.47,0.74,0.0849,2.1,0.05,200,50,0.08,0.15
2025-07-17T06:45:00,upstream_storm,upstream_02,Pine Ridge Outpost,33.43,75.63,upstream,35,3050,6.42,0.71,0.095,3.0,0.09,350,100,0.1,0.18
2025-07-17T06:45:00,upstream_storm,upstream_03,Eagle Cliff Village,33.41,75.58,upstream,42,3400,7.29,0.95,0.1033,4.5,0.03,120,30,0.12,0.2
2025-07-17T06:45:00,upstream_storm,upstream_04,Snowmelt Creek Base,33.44,75.65,upstream,30,2900,0,0.58,0.109,1.8,0.072,280,80,0.09,0.16
2025-07-17T06:45:00,upstream_storm,midvalley_01,Valley Temple Town,33.38,75.68,midvalley,22,2400,1.94,0.59,0.1483,5.2,0.46,1800,500,0.12,0.22
2025-07-17T06:45:00,upstream_storm,midvalley_02,Bridge Market Colony,33.36,75.71,midvalley,18,2200,5.12,0.54,0.1765,6.1,0.56,2500,300,0.14,0.2
2025-07-17T06:45:00,upstream_storm,midvalley_03,River Bend Settlement,33.37,75.66,midvalley,25,2300,2.95,0.51,0.1191,7.3,0.22,900,200,0.11,0.19
2025-07-17T06:45:00,upstream_storm,midvalley_04,Pilgrim Rest Camp,33.35,75.73,midvalley,15,2100,1.36,0.67,0.1749,3.8,0.52,600,2000,0.06,0.1
2025-07-17T06:45:00,upstream_storm,downstream_01,Riverside Colony,33.31,75.77,downstream,10,1800,1.8,0.58,0.1903,8.0,0.92,4200,400,0.15,0.25
2025-07-17T06:45:00,upstream_storm,downstream_02,Lower Falls Township,33.3,75.8,downstream,8,1700,2.93,0.77,0.2424,6.5,1.15,5500,250,0.16,0.24
2025-07-17T06:45:00,upstream_storm,downstream_03,Delta Market Village,33.29,75.75,downstream,12,1850,3.44,0.66,0.2031,5.0,0.63,3000,150,0.13,0.21
2025-07-17T06:45:00,upstream_storm,downstream_04,Flood Plain Hamlet,33.28,75.82,downstream,5,1600,2.12,0.63,0.2439,9.2,0.46,2200,100,0.18,0.23
2025-07-17T07:00:00,upstream_storm,upstream_01,Glacier View Station,33.45,75.6,upstream,38,3200,5.56,0.8,0.0649,2.1,0.05,200,50,0.08,0.15
2025-07-17T07:00:00,upstream_storm,upstream_02,Pine Ridge Outpost,33.43,75.63,upstream,35,3050,1.57,0.77,0.0907,3.0,0.09,350,100,0.1,0.18
2025-07-17T07:00:00,upstream_storm,upstream_03,Eagle Cliff Village,33.41,75.58,upstream,42,3400,4.51,0.82,0.061,4.5,0.03,120,30,0.12,0.2
2025-07-17T07:00:00,upstream_storm,upstream_04,Snowmelt Creek Base,33.44,75.65,upstream,30,2900,8.17,0.78,0.1192,1.8,0.072,280,80,0.09,0.16
2025-07-17T07:00:00,upstream_storm,midvalley_01,Valley Temple Town,33.38,75.68,midvalley,22,2400,5.21,0.84,0.1582,5.2,0.46,1800,500,0.12,0.22
2025-07-17T07:00:00,upstream_storm,midvalley_02,Bridge Market Colony,33.36,75.71,midvalley,18,2200,4.41,0.86,0.1761,6.1,0.56,2500,300,0.14,0.2
2025-07-17T07:00:00,upstream_storm,midvalley_03,River Bend Settlement,33.37,75.66,midvalley,25,2300,5.32,0.89,0.1366,7.3,0.22,900,200,0.11,0.19
2025-07-17T07:00:00,upstream_storm,midvalley_04,Pilgrim Rest Camp,33.35,75.73,midvalley,15,2100,4.11,0.8,0.2002,3.8,0.52,600,2000,0.06,0.1
2025-07-17T07:00:00,upstream_storm,downstream_01,Riverside Colony,33.31,75.77,downstream,10,1800,3.42,0.67,0.1778,8.0,0.92,4200,400,0.15,0.25
2025-07-17T07:00:00,upstream_storm,downstream_02,Lower Falls Township,33.3,75.8,downstream,8,1700,4.41,0.69,0.2025,6.5,1.15,5500,250,0.16,0.24
2025-07-17T07:00:00,upstream_storm,downstream_03,Delta Market Village,33.29,75.75,downstream,12,1850,0,0.54,0.1626,5.0,0.63,3000,150,0.13,0.21
2025-07-17T07:00:00,upstream_storm,downstream_04,Flood Plain Hamlet,33.28,75.82,downstream,5,1600,3.48,0.67,0.2421,9.2,0.46,2200,100,0.18,0.23
2025-07-17T07:15:00,upstream_storm,upstream_01,Glacier View Station,33.45,75.6,upstream,38,3200,4.32,0.77,0.0873,2.1,0.05,200,50,0.08,0.15
2025-07-17T07:15:00,upstream_storm,upstream_02,Pine Ridge Outpost,33.43,75.63,upstream,35,3050,4.41,0.85,0.1141,3.0,0.09,350,100,0.1,0.18
2025-07-17T07:15:00,upstream_storm,upstream_03,Eagle Cliff Village,33.41,75.58,upstream,42,3400,2.59,0.85,0.0582,4.5,0.03,120,30,0.12,0.2
2025-07-17T07:15:00,upstream_storm,upstream_04,Snowmelt Creek Base,33.44,75.65,upstream,30,2900,5.64,0.79,0.1192,1.8,0.072,280,80,0.09,0.16
2025-07-17T07:15:00,upstream_storm,midvalley_01,Valley Temple Town,33.38,75.68,midvalley,22,2400,5.22,1.06,0.1707,5.2,0.46,1800,500,0.12,0.22
2025-07-17T07:15:00,upstream_storm,midvalley_02,Bridge Market Colony,33.36,75.71,midvalley,18,2200,4.18,1.08,0.1272,6.1,0.56,2500,300,0.14,0.2
2025-07-17T07:15:00,upstream_storm,midvalley_03,River Bend Settlement,33.37,75.66,midvalley,25,2300,2.43,1.06,0.1391,7.3,0.22,900,200,0.11,0.19
2025-07-17T07:15:00,upstream_storm,midvalley_04,Pilgrim Rest Camp,33.35,75.73,midvalley,15,2100,3.21,1.03,0.204,3.8,0.52,600,2000,0.06,0.1
2025-07-17T07:15:00,upstream_storm,downstream_01,Riverside Colony,33.31,75.77,downstream,10,1800,0,0.57,0.2052,8.0,0.92,4200,400,0.15,0.25
2025-07-17T07:15:00,upstream_storm,downstream_02,Lower Falls Township,33.3,75.8,downstream,8,1700,2.59,0.76,0.2032,6.5,1.15,5500,250,0.16,0.24
2025-07-17T07:15:00,upstream_storm,downstream_03,Delta Market Village,33.29,75.75,downstream,12,1850,0,0.58,0.2467,5.0,0.63,3000,150,0.13,0.21
2025-07-17T07:15:00,upstream_storm,downstream_04,Flood Plain Hamlet,33.28,75.82,downstream,5,1600,3.33,0.64,0.2235,9.2,0.46,2200,100,0.18,0.23
2025-07-17T07:30:00,upstream_storm,upstream_01,Glacier View Station,33.45,75.6,upstream,38,3200,5.32,0.81,0.0477,2.1,0.05,200,50,0.08,0.15
2025-07-17T07:30:00,upstream_storm,upstream_02,Pine Ridge Outpost,33.43,75.63,upstream,35,3050,0,0.64,0.0805,3.0,0.09,350,100,0.1,0.18
2025-07-17T07:30:00,upstream_storm,upstream_03,Eagle Cliff Village,33.41,75.58,upstream,42,3400,1.57,0.66,0.0583,4.5,0.03,120,30,0.12,0.2
2025-07-17T07:30:00,upstream_storm,upstream_04,Snowmelt Creek Base,33.44,75.65,upstream,30,2900,7.31,0.98,0.1048,1.8,0.072,280,80,0.09,0.16
2025-07-17T07:30:00,upstream_storm,midvalley_01,Valley Temple Town,33.38,75.68,midvalley,22,2400,0,1.29,0.1334,5.2,0.46,1800,500,0.12,0.22
2025-07-17T07:30:00,upstream_storm,midvalley_02,Bridge Market Colony,33.36,75.71,midvalley,18,2200,7.13,1.32,0.1762,6.1,0.56,2500,300,0.14,0.2
2025-07-17T07:30:00,upstream_storm,midvalley_03,River Bend Settlement,33.37,75.66,midvalley,25,2300,4.32,1.38,0.1379,7.3,0.22,900,200,0.11,0.19
2025-07-17T07:30:00,upstream_storm,midvalley_04,Pilgrim Rest Camp,33.35,75.73,midvalley,15,2100,0.92,1.31,0.1811,3.8,0.52,600,2000,0.06,0.1
2025-07-17T07:30:00,upstream_storm,downstream_01,Riverside Colony,33.31,75.77,downstream,10,1800,3.79,0.49,0.2496,8.0,0.92,4200,400,0.15,0.25
2025-07-17T07:30:00,upstream_storm,downstream_02,Lower Falls Township,33.3,75.8,downstream,8,1700,2.27,0.59,0.2406,6.5,1.15,5500,250,0.16,0.24
2025-07-17T07:30:00,upstream_storm,downstream_03,Delta Market Village,33.29,75.75,downstream,12,1850,0,0.62,0.1642,5.0,0.63,3000,150,0.13,0.21
2025-07-17T07:30:00,upstream_storm,downstream_04,Flood Plain Hamlet,33.28,75.82,downstream,5,1600,2.99,0.56,0.2474,9.2,0.46,2200,100,0.18,0.23
2025-07-17T07:45:00,upstream_storm,upstream_01,Glacier View Station,33.45,75.6,upstream,38,3200,4.73,0.78,0.0794,2.1,0.05,200,50,0.08,0.15
2025-07-17T07:45:00,upstream_storm,upstream_02,Pine Ridge Outpost,33.43,75.63,upstream,35,3050,4.98,0.69,0.1211,3.0,0.09,350,100,0.1,0.18
2025-07-17T07:45:00,upstream_storm,upstream_03,Eagle Cliff Village,33.41,75.58,upstream,42,3400,6.34,0.94,0.0422,4.5,0.03,120,30,0.12,0.2
2025-07-17T07:45:00,upstream_storm,upstream_04,Snowmelt Creek Base,33.44,75.65,upstream,30,2900,7.82,0.85,0.1105,1.8,0.072,280,80,0.09,0.16
2025-07-17T07:45:00,upstream_storm,midvalley_01,Valley Temple Town,33.38,75.68,midvalley,22,2400,9.24,1.55,0.1488,5.2,0.46,1800,500,0.12,0.22
2025-07-17T07:45:00,upstream_storm,midvalley_02,Bridge Market Colony,33.36,75.71,midvalley,18,2200,6.1,1.61,0.1846,6.1,0.56,2500,300,0.14,0.2
2025-07-17T07:45:00,upstream_storm,midvalley_03,River Bend Settlement,33.37,75.66,midvalley,25,2300,6.87,1.6,0.181,7.3,0.22,900,200,0.11,0.19
2025-07-17T07:45:00,upstream_storm,midvalley_04,Pilgrim Rest Camp,33.35,75.73,midvalley,15,2100,3.11,1.47,0.1976,3.8,0.52,600,2000,0.06,0.1
2025-07-17T07:45:00,upstream_storm,downstream_01,Riverside Colony,33.31,75.77,downstream,10,1800,0.95,0.73,0.2402,8.0,0.92,4200,400,0.15,0.25
